_id,employee_ID,acl,employee_compensation.acl,employee_compensation.salary,employee_compensation.stock_award,employee_compensation.programs.acl,employee_compensation.programs.401K_contrib,employee_compensation.programs.health_plan,employee_compensation.programs.spp,employee_grade,team,age,first_name,last_name,gender,phone,address
59d288690e3733b153a93cc6,3fe1d3e3-62f3-49b5-ba83-42fbad3a2165,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130316,2348,"[""Finance"",""Executive""]",0.08,false,0.06,1,Indigo,28,Strong,Brock,male,+1 (909) 440-2627,"127 Prospect Place, Cascades, American Samoa, 73211"
59d288690e3733b153a93cca,edb3c3bf-f659-4037-9557-70e70b0d8780,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",157597,3738,"[""Finance"",""Executive""]",0.19,true,0.08,3,Yellow,30,Lina,Bridges,female,+1 (844) 450-3879,"350 Garden Place, Chloride, Maine, 83089"
59d288690e3733b153a93ccb,5b40e3cb-4aad-4541-9cb4-5042cbc36bd8,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",105466,3671,"[""Finance"",""Executive""]",0.08,false,0.1,2,Violet,38,Stewart,Warren,male,+1 (917) 513-3386,"294 Menahan Street, Fowlerville, Vermont, 85212"
59d288690e3733b153a93cdd,75b987c3-bf3b-4769-910d-abad02626420,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134945,4052,"[""Finance"",""Executive""]",0.01,true,0.07,1,Yellow,39,Adrienne,Matthews,female,+1 (939) 522-2779,"433 Strong Place, Whitewater, Kentucky, 62738"
59d288690e3733b153a93ce2,ed05c1e7-096c-4482-81b1-9be16d0486fe,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141878,2119,"[""Finance"",""Executive""]",0.05,false,0.08,2,Green,56,Ann,Bishop,female,+1 (874) 403-3281,"713 Beadel Street, Colton, Texas, 44611"
59d288690e3733b153a93d03,e577f050-e69c-450c-bed0-13be08a80ee0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117706,3392,"[""Finance"",""Executive""]",0.16,true,0.02,1,Yellow,63,Ana,Vega,female,+1 (996) 540-2122,"731 Colby Court, Woodlake, Minnesota, 44863"
59d288690e3733b153a93d1b,518f4132-b431-40b2-b35b-766e1e726abb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",110911,3156,"[""Finance"",""Executive""]",0.08,true,0.07,1,Green,21,Tessa,Garrett,female,+1 (807) 533-2486,"187 Caton Avenue, Sussex, Connecticut, 44643"
59d288690e3733b153a93d21,a870cd59-634a-4f1f-9431-4c727bbe7b75,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128216,4175,"[""Finance"",""Executive""]",0.08,true,0.08,3,Red,42,Saunders,Booker,male,+1 (922) 499-3357,"675 Fane Court, Haring, Alabama, 86790"
59d288690e3733b153a93d40,799651c5-9ebe-4795-b450-4d6e0cc98453,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138782,3115,"[""Finance"",""Executive""]",0.17,false,0.07,2,Violet,22,Tanya,Romero,female,+1 (973) 442-2190,"668 Herkimer Place, Gardners, New Jersey, 02283"
59d288690e3733b153a93d4c,9c30f9f8-160f-4ef5-ae5d-39da74ce89da,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123471,2334,"[""Finance"",""Executive""]",0.2,true,0.01,1,Red,63,Chandler,Cotton,male,+1 (830) 579-3303,"116 Blake Avenue, Yettem, Guam, 71731"
59d288690e3733b153a93c45,6f7710d5-09ca-4d32-b8d5-208b2e26adea,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121334,1525,"[""Finance"",""Executive""]",0.15,false,0.04,3,Blue,23,Hatfield,Mercer,male,+1 (878) 431-2197,"851 Seacoast Terrace, Umapine, Puerto Rico, 04661"
59d288690e3733b153a93c4e,9eacc516-b916-46df-8431-1dd1cdb1a4ea,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116883,2169,"[""Finance"",""Executive""]",0.04,true,0.05,3,Orange,25,Weiss,Callahan,male,+1 (924) 556-3607,"605 Newton Street, Williamson, District Of Columbia, 53025"
59d288690e3733b153a93c3b,ef16af9e-516e-4d38-af2c-2405bc5ba433,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123307,2552,"[""Finance"",""Executive""]",0.11,true,0.09,1,Violet,62,Lambert,Macias,male,+1 (827) 570-2240,"576 Withers Street, Weogufka, Louisiana, 24780"
59d288690e3733b153a93c4f,6ddd61f2-39ba-44e1-9ed1-c112b623a53f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149985,2358,"[""Finance"",""Executive""]",0.11,true,0.1,1,Violet,22,Georgette,Benson,female,+1 (867) 443-2813,"713 Ridgecrest Terrace, Murillo, North Dakota, 64523"
59d288690e3733b153a93c4a,7c15e443-55f7-4f87-8567-aa741c9e7f64,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103032,1782,"[""Finance"",""Executive""]",0.09,true,0.01,2,Violet,31,Lynette,Phelps,female,+1 (945) 526-2974,"539 Walker Court, Tyro, Wisconsin, 76052"
59d288690e3733b153a93c53,4936c2ac-63ce-4767-b297-7225ebaa042d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",147080,3966,"[""Finance"",""Executive""]",0.23,true,0.02,3,Violet,60,Clemons,Tyler,male,+1 (901) 518-3066,"392 Hawthorne Street, Chamberino, Minnesota, 31744"
59d288690e3733b153a93c4d,2f215909-5cc6-432c-ab9c-9c378eda3679,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",107803,1609,"[""Finance"",""Executive""]",0.11,true,0.06,3,Indigo,30,Decker,Bullock,male,+1 (863) 596-3094,"885 Dahlgreen Place, Dawn, Florida, 36637"
59d288690e3733b153a93c51,03eb1877-5ccc-436a-adad-1e9577d833bf,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100959,4047,"[""Finance"",""Executive""]",0.04,true,0.04,2,Red,25,Loraine,Whitehead,female,+1 (908) 508-2811,"783 Girard Street, Edneyville, American Samoa, 00319"
59d288690e3733b153a93c56,b44aecfb-bae9-49f6-bd89-fe56f3e6a801,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",158652,2155,"[""Finance"",""Executive""]",0.15,false,0.02,3,Green,54,Felecia,Larson,female,+1 (953) 540-3999,"171 Oxford Street, Roosevelt, New Jersey, 27384"
59d288690e3733b153a93c5d,e30c9003-fab4-48ad-bdbf-876d17613f86,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",125032,1470,"[""Finance"",""Executive""]",0.23,false,0.02,2,Blue,45,Lupe,Haynes,female,+1 (832) 502-2745,"465 Harden Street, Rodanthe, Missouri, 40855"
59d288690e3733b153a93c7c,d3195b3b-8dc1-419c-a897-7af03f60f280,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",142844,3987,"[""Finance"",""Executive""]",0.11,true,0.01,1,Indigo,48,Buchanan,Yates,male,+1 (928) 572-2270,"441 Knapp Street, Hinsdale, Indiana, 72317"
59d288690e3733b153a93c84,0bc68b34-ef26-49fa-b3e5-3023b8f55b18,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",159249,1199,"[""Finance"",""Executive""]",0.19,true,0,3,Indigo,47,Macias,Donaldson,male,+1 (863) 457-3512,"740 Dunham Place, Mayfair, Federated States Of Micronesia, 76975"
59d288690e3733b153a93c60,e08462a7-0009-4f2d-87b0-57ac1ca98ed3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",109031,4578,"[""Finance"",""Executive""]",0.04,true,0.09,3,Indigo,52,Lessie,Frye,female,+1 (817) 582-2666,"426 Ludlam Place, Gouglersville, Massachusetts, 23483"
59d288690e3733b153a93c79,67eb6c35-7cda-4784-8b42-b029839f2f52,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126372,4265,"[""Finance"",""Executive""]",0.12,false,0.07,1,Blue,55,Bray,Baker,male,+1 (910) 510-2082,"704 Quentin Street, Bakersville, Virgin Islands, 92608"
59d288690e3733b153a93c98,81b7af34-a615-40b6-9124-8d1343192116,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",153017,2938,"[""Finance"",""Executive""]",0.15,false,0.06,2,Orange,51,Glenda,Jacobs,female,+1 (962) 486-2472,"262 Whitty Lane, Davenport, South Carolina, 84836"
59d288690e3733b153a93caf,e71a0151-c93c-4834-b2ec-4d795e25aad3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130774,1183,"[""Finance"",""Executive""]",0.15,false,0.03,3,Yellow,62,Good,Webster,male,+1 (859) 535-2179,"518 Minna Street, Norris, California, 62881"
59d288690e3733b153a93c7b,78a38ade-c561-478a-a49c-12390fd95589,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131540,3910,"[""Finance"",""Executive""]",0.13,true,0.03,2,Violet,29,Beth,White,female,+1 (879) 542-3931,"821 Polar Street, Vowinckel, Pennsylvania, 84159"
59d288690e3733b153a93ca1,269ddfb3-84c5-4b4f-aa6e-0aba5e18e21e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149358,4034,"[""Finance"",""Executive""]",0.15,true,0,3,Red,38,Reilly,Powell,male,+1 (890) 576-3137,"408 Cooper Street, Shelby, Nebraska, 03385"
59d288690e3733b153a93cbe,42c134d7-05f4-4d4b-a0cb-66247911603f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102674,3769,"[""Finance"",""Executive""]",0,true,0.07,3,Yellow,38,Karyn,Woodard,female,+1 (844) 469-3783,"869 Hendrickson Street, Dotsero, Federated States Of Micronesia, 87943"
59d288690e3733b153a93c7d,8954ec73-da32-4f10-a074-04d75677e2b0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",112258,4480,"[""Finance"",""Executive""]",0.22,true,0.07,1,Orange,61,Ella,Clay,female,+1 (949) 401-3403,"617 Chauncey Street, Rutherford, Mississippi, 79533"
59d288690e3733b153a93ca4,eeeaffb4-98c6-4146-976a-3e36e6674835,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",142730,3867,"[""Finance"",""Executive""]",0,true,0.1,2,Red,55,Nelda,Hood,female,+1 (909) 438-2396,"100 Nichols Avenue, Grapeview, Connecticut, 14253"
59d288690e3733b153a93ca7,84a3a818-e850-40f2-8bfe-b33154021342,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103159,3103,"[""Finance"",""Executive""]",0.21,true,0.08,2,Indigo,47,Boyd,Todd,male,+1 (885) 481-2726,"445 Seeley Street, Grantville, Texas, 42200"
59d288690e3733b153a93cc4,9f359eaf-8a3a-48fd-b8d3-c0a865dc3a4f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",111648,3782,"[""Finance"",""Executive""]",0.05,false,0.07,1,Red,56,Hayes,Arnold,male,+1 (878) 567-2750,"198 Morgan Avenue, Springdale, Oregon, 57082"
59d288690e3733b153a93c90,72a9326e-8599-44db-9929-4b91f44701f9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",148059,4100,"[""Finance"",""Executive""]",0.12,false,0.06,1,Blue,55,Meghan,Barlow,female,+1 (960) 532-3786,"530 Hoyt Street, Strykersville, New Jersey, 48141"
59d288690e3733b153a93ccc,1b2e905a-8bb1-4548-aea1-82a7f5c591bf,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",129875,2490,"[""Finance"",""Executive""]",0.02,false,0.01,3,Indigo,31,Stacie,Yang,female,+1 (857) 466-2676,"927 Church Avenue, Cressey, Hawaii, 07506"
59d288690e3733b153a93cd3,9851bc77-b000-4a32-8f90-398fa1a2464c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",157014,1473,"[""Finance"",""Executive""]",0,true,0.07,2,Orange,26,Cara,Chen,female,+1 (986) 419-3883,"137 King Street, Brule, Northern Mariana Islands, 94201"
59d288690e3733b153a93cd0,9e881c95-adf8-4ca1-ad69-6c7784688c44,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",153648,2130,"[""Finance"",""Executive""]",0.16,false,0.09,2,Yellow,55,Meagan,Blackwell,female,+1 (830) 466-2554,"153 Anchorage Place, Smeltertown, Utah, 68681"
59d288690e3733b153a93cb0,a3b88cbc-73e1-4c43-bc7e-582268c818fa,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",154198,4917,"[""Finance"",""Executive""]",0.16,true,0.06,1,Red,55,Tamra,Castillo,female,+1 (984) 523-3691,"555 Stone Avenue, Clarence, Louisiana, 55406"
59d288690e3733b153a93cdb,0ad98406-4035-46ca-aa14-c870822152c4,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",117401,2177,"[""Finance"",""Executive""]",0.05,false,0.02,3,Blue,59,Lisa,Stark,female,+1 (901) 428-2836,"797 Dunne Place, Convent, Nebraska, 21518"
59d288690e3733b153a93cf5,87720d8a-1f2a-4b06-8461-9531ab73b143,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",157302,1595,"[""Finance"",""Executive""]",0.1,true,0.1,3,Indigo,24,Michael,Klein,female,+1 (858) 402-2358,"745 Covert Street, Vicksburg, South Dakota, 19194"
59d288690e3733b153a93cba,105a9e1b-0739-4e2d-97ed-c334c1ec89df,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",124013,4126,"[""Finance"",""Executive""]",0.05,true,0.09,3,Yellow,20,Glass,Hodge,male,+1 (896) 412-2171,"392 Chestnut Avenue, Brantleyville, South Dakota, 63168"
59d288690e3733b153a93cea,baccb65a-b300-480a-9d6a-c8f4fc392e59,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",135535,4992,"[""Finance"",""Executive""]",0.04,true,0.08,1,Red,58,Lacy,Macdonald,female,+1 (998) 583-3551,"874 Putnam Avenue, Statenville, Nevada, 77038"
59d288690e3733b153a93cfc,99070c73-faa4-49f7-9255-044d48222f04,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",152205,1324,"[""Finance"",""Executive""]",0.02,true,0.09,3,Indigo,45,Vazquez,Massey,male,+1 (949) 433-3611,"965 Hull Street, Marenisco, Florida, 85671"
59d288690e3733b153a93ce0,349442b8-ba18-4045-ad01-884512380d80,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133603,2466,"[""Finance"",""Executive""]",0.19,false,0,2,Red,37,Cleveland,Stephenson,male,+1 (839) 486-2578,"961 Plymouth Street, Trinway, Georgia, 92698"
59d288690e3733b153a93d05,cc33b46a-dfad-49a1-a0b9-936800605789,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119274,3417,"[""Finance"",""Executive""]",0.19,false,0.07,2,Blue,19,Meadows,Tyson,male,+1 (892) 569-2027,"139 Porter Avenue, Nicut, New Jersey, 67563"
59d288690e3733b153a93cfb,3407ec6e-7728-49d8-aaa4-b1ee50d651be,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149308,4376,"[""Finance"",""Executive""]",0.24,false,0.01,1,Orange,30,Bowers,Chandler,male,+1 (801) 456-2123,"829 Vandam Street, Biddle, New Hampshire, 75122"
59d288690e3733b153a93cfe,f81c9225-337c-458d-8d5a-46e13664d747,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126063,4268,"[""Finance"",""Executive""]",0.25,true,0.01,1,Indigo,39,Hilary,Lyons,female,+1 (994) 596-3877,"152 Norfolk Street, Watchtower, North Dakota, 56646"
59d288690e3733b153a93d1f,8fb926bd-8c1f-4ae8-b9ae-fe21c278c013,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138017,3711,"[""Finance"",""Executive""]",0.12,false,0.02,2,Indigo,31,Vega,Kirkland,male,+1 (835) 418-3811,"475 Roosevelt Place, Blue, Tennessee, 89790"
59d288690e3733b153a93d1a,840c9620-876f-4afb-a61e-bcb9e302eb37,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126270,4799,"[""Finance"",""Executive""]",0.08,true,0.03,1,Red,27,Keith,Cain,male,+1 (815) 403-3596,"938 Bryant Street, Tryon, Georgia, 42561"
59d288690e3733b153a93d11,df4fea9c-3235-4a8c-858f-6f27a506b08d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",158198,3047,"[""Finance"",""Executive""]",0.23,true,0.09,3,Red,56,Jeanne,Richards,female,+1 (942) 496-2481,"892 Aviation Road, Brewster, Alaska, 87833"
59d288690e3733b153a93d2a,1d6bc40f-2b49-4c04-bb21-e37d36e41488,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",136529,1121,"[""Finance"",""Executive""]",0.03,true,0.09,2,Orange,64,Wall,Shaffer,male,+1 (942) 553-2912,"187 Mersereau Court, Troy, Indiana, 67632"
59d288690e3733b153a93d33,0a60fa50-0f2d-4003-878f-f30d0a40b4f0,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",102853,3945,"[""Finance"",""Executive""]",0.14,false,0.09,3,Red,61,Flowers,Santiago,male,+1 (892) 463-3643,"662 Highland Avenue, Dorneyville, Wisconsin, 58413"
59d288690e3733b153a93d12,2258f314-a0a6-4b12-b2cb-615889a78615,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134922,1789,"[""Finance"",""Executive""]",0.04,false,0.08,2,Blue,27,Ryan,Oconnor,male,+1 (955) 570-2142,"191 Hegeman Avenue, Gorst, Massachusetts, 92790"
59d288690e3733b153a93d28,eef3f1ce-0014-4d91-b5e6-e429d093a53d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",155332,4434,"[""Finance"",""Executive""]",0.22,false,0.08,3,Green,50,Douglas,Schwartz,male,+1 (912) 528-3299,"195 Lester Court, Shrewsbury, New York, 88193"
59d288690e3733b153a93d15,9eecd56e-bbea-4edd-9007-384ecd18c9e3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149912,2382,"[""Finance"",""Executive""]",0.07,false,0,2,Red,57,Bethany,Irwin,female,+1 (905) 487-3323,"614 Norman Avenue, Richford, Arkansas, 33897"
59d288690e3733b153a93d39,f15ca8d2-b477-48b4-9e91-4c04ff0a0d9b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131346,4215,"[""Finance"",""Executive""]",0.19,false,0.06,3,Orange,18,Lola,Sullivan,female,+1 (813) 589-2151,"246 Chester Avenue, Richmond, North Dakota, 90938"
59d288690e3733b153a93d2f,fec6f8ab-a6ee-4d97-a242-5fb1f4216646,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",111709,2719,"[""Finance"",""Executive""]",0.02,false,0.08,1,Orange,55,Cole,Jennings,male,+1 (895) 563-2790,"586 Calyer Street, Bodega, South Dakota, 38415"
59d288690e3733b153a93d1d,534f7eec-bc02-4aa6-b534-709d2163f9de,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",150128,3565,"[""Finance"",""Executive""]",0.25,false,0.07,1,Green,62,Therese,Guzman,female,+1 (909) 564-3409,"243 Rochester Avenue, Thomasville, Oklahoma, 20344"
59d288690e3733b153a93d46,51b57deb-ef51-49b0-9c71-4e3b546a5593,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",136458,4486,"[""Finance"",""Executive""]",0.16,true,0.05,3,Violet,56,Cummings,Mendez,male,+1 (923) 480-3596,"810 Lafayette Walk, Detroit, Utah, 65597"
59d288690e3733b153a93d3f,d1269406-57c3-4469-881c-edbf9858276f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104765,2756,"[""Finance"",""Executive""]",0.08,true,0,1,Red,58,Velez,Small,male,+1 (924) 429-2446,"285 Roosevelt Court, Ezel, Maine, 56584"
59d288690e3733b153a93d51,1ce34ca3-5237-4d57-acea-11e59f4133bf,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",101006,4046,"[""Finance"",""Executive""]",0.25,true,0.03,2,Orange,41,Buckley,Farley,male,+1 (966) 574-2064,"727 College Place, Trona, Nebraska, 31005"
59d288690e3733b153a93d30,3d6b5484-7014-4168-8f6d-f44c14a5200a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",132568,2377,"[""Finance"",""Executive""]",0.25,false,0,2,Red,49,Sloan,Ware,male,+1 (891) 590-2319,"686 Broome Street, Warsaw, Ohio, 15978"
59d288690e3733b153a93d4e,14a8e674-f9ea-4151-a5da-642e3060d5bb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",119316,1435,"[""Finance"",""Executive""]",0.09,true,0.04,3,Yellow,28,Mavis,Wiggins,female,+1 (959) 450-2188,"333 Sullivan Place, Muir, Iowa, 03050"
59d288690e3733b153a93d3d,938653bb-2467-42e3-b096-271bde95e0a3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",153508,1556,"[""Finance"",""Executive""]",0.07,true,0.06,3,Violet,63,Samantha,Ryan,female,+1 (806) 557-2867,"309 Varick Street, Greenock, American Samoa, 48311"
59d288690e3733b153a93d44,cdc2428c-e799-4ad9-a1e8-a2c122a3ba08,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104616,2665,"[""Finance"",""Executive""]",0.03,true,0.04,3,Violet,32,Richmond,Holman,male,+1 (935) 553-2984,"960 Ashford Street, Canby, Wyoming, 43762"
59d288690e3733b153a93c80,9fc0911e-66f5-4f91-82c6-c70458f0792a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156208,2116,"[""Finance"",""Executive""]",0.09,true,0.04,2,Blue,26,Paul,Wolfe,male,+1 (878) 430-3573,"841 Lincoln Place, Lowell, South Dakota, 92202"
59d288690e3733b153a93c9a,2497969e-97af-423b-8699-5580e648a13c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123573,4179,"[""Finance"",""Executive""]",0.15,true,0.07,3,Indigo,18,Clarissa,Rollins,female,+1 (928) 558-2435,"371 Stryker Street, Escondida, Northern Mariana Islands, 87352"
59d288690e3733b153a93c9d,a98af461-c682-4eb1-a5d5-929a2e0addbb,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",153130,2255,"[""Finance"",""Executive""]",0.08,true,0.09,3,Yellow,59,Priscilla,Watts,female,+1 (895) 546-2663,"869 Juliana Place, Kenvil, Alaska, 37260"
59d288690e3733b153a93ca6,232b3a2f-41dd-46be-aa94-bf26b7e2bc0b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",159870,2129,"[""Finance"",""Executive""]",0.09,false,0.04,2,Blue,25,Serena,Melendez,female,+1 (818) 539-3025,"371 Railroad Avenue, Welch, Georgia, 31678"
59d288690e3733b153a93cb2,83866889-80f8-44fb-9d66-d7d1c7207753,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149084,1987,"[""Finance"",""Executive""]",0.15,false,0.03,1,Violet,32,Berta,Cook,female,+1 (966) 522-3599,"510 Bedford Avenue, Alafaya, Virgin Islands, 94218"
59d288690e3733b153a93cc2,ef6897ab-b2ef-46da-88aa-d1c4fb8f0e9a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",129671,4110,"[""Finance"",""Executive""]",0.19,true,0.05,3,Red,41,Waller,Cherry,male,+1 (834) 474-2486,"268 Kingston Avenue, Elbert, Montana, 02351"
59d288690e3733b153a93cc5,2a07964c-5101-42d0-aa21-dea31b0bee8c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126508,1338,"[""Finance"",""Executive""]",0.15,false,0.08,1,Red,18,Gonzalez,Le,male,+1 (831) 553-2015,"796 Willow Street, Wakulla, District Of Columbia, 37670"
59d288690e3733b153a93cd5,fb37c3a7-dc49-4c79-b05a-4b4f440649f3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",122862,1599,"[""Finance"",""Executive""]",0.02,false,0.05,1,Green,63,Rebekah,Sanders,female,+1 (961) 418-3695,"774 Nelson Street, Roeville, Guam, 48548"
59d288690e3733b153a93ce7,ad5427dd-9e32-4a65-aa9d-ee1a305c1cec,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",131419,3462,"[""Finance"",""Executive""]",0.16,false,0.1,2,Violet,50,Angelia,Crane,female,+1 (944) 516-2630,"521 Williamsburg Street, Rose, Kansas, 64843"
59d288690e3733b153a93ce8,0a5cc6f2-0e27-4a90-a221-9dca5d57ef1b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113224,2096,"[""Finance"",""Executive""]",0.09,true,0.02,2,Orange,57,Trevino,Brooks,male,+1 (978) 502-2676,"379 Clifton Place, Osage, Alabama, 47552"
59d288690e3733b153a93cef,b31d235c-5ea4-4818-aa3b-ea75b3f94a6c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",103565,1648,"[""Finance"",""Executive""]",0,false,0.01,3,Green,60,Megan,Murray,female,+1 (966) 528-2419,"380 Commerce Street, Kylertown, Indiana, 50246"
59d288690e3733b153a93cf8,122d92be-0e2c-4e00-8ece-9bb71addb133,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126824,2174,"[""Finance"",""Executive""]",0.12,true,0.04,2,Red,28,Carney,Morton,male,+1 (873) 497-2617,"292 Douglass Street, Windsor, Ohio, 88500"
59d288690e3733b153a93d18,e4e3da35-df75-472e-812f-0e6930fe8a82,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",124659,1963,"[""Finance"",""Executive""]",0.03,true,0.01,2,Blue,51,Church,Patrick,male,+1 (883) 473-3556,"348 Butler Place, Waterloo, Kentucky, 62086"
59d288690e3733b153a93d26,4ae7895e-6bea-4c08-b62b-0053fbe991a7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138137,1121,"[""Finance"",""Executive""]",0.22,true,0,1,Green,60,Marguerite,Fleming,female,+1 (968) 480-3308,"210 Meserole Avenue, Deercroft, North Carolina, 36119"
